fg_id,player_name,team,pos_type,position,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_atc,par_atc,dollar_value,R_batx,HR_batx,RBI_batx,SB_batx,AVG_batx,W_batx,SV_batx,ERA_batx,WHIP_batx,SO_batx,total_sgp_batx,par_batx,dollar_value_batx,systems
28552,Yanquiel Fernández,NYY,hitter,DH/OF,76.6809,70.7785,,7.32208,2.21919,8.23063,0.357233,0.221836,,,,,,0.6590759158849094,-3.647189765213375,0.0,7.02435,1.91739,7.95875,0.134314,0.21775,,,,,,0.5798226599574661,-3.726443021140818,0.0,both
sa3025129,Travis Bazzana,CLE,hitter,2B,210.592,183.381,,25.5526,4.50957,19.4383,3.97618,0.215567,,,,,,1.9881756194592646,-2.31809006163902,0.0,22.2125,4.87491,19.7186,3.18713,0.21439,,,,,,1.832141272016284,-2.474124409082,0.0,both
29608,Joe Boyle,TBR,pitcher,RP,,,73.3508,,,,,,3.83075,0.0,4.12852,1.35354,80.1438,3.736598503522103,-0.8788158086763369,0.0,,,,,,3.23118,0.0,4.48093,1.42325,82.1455,3.1608858804407456,-1.4545284317576943,0.0,both
29606,Justyn-Henry Malloy,TBR,hitter,DH/OF,122.541,105.272,,14.1347,2.8718,13.586,0.809737,0.236089,,,,,,1.1927162036162586,-3.1135494774820254,0.0,13.5136,3.38682,13.4598,0.773745,0.234607,,,,,,1.1999307381304194,-3.106334942967865,0.0,both
sa3025363,Sam Antonacci,CHW,hitter,2B/3B,26.4137,23.0842,,3.25142,0.20845,2.2355,1.18918,0.2451,,,,,,0.3156837640051854,-3.990581917093099,0.0,2.98945,0.342144,2.05797,0.854243,0.246739,,,,,,0.2823343692630308,-4.023931311835254,0.0,both
13293,Danny Coulombe,BOS,pitcher,RP,,,47.8897,,,,,,2.2746,0.396169,3.77633,1.2563,46.3524,2.5982166805241174,-2.0171976316743225,0.0,,,,,,2.33406,0.0,4.39009,1.26466,42.8503,2.2038766461706603,-2.4115376660277796,0.0,both
13355,Luke Maile,KCR,hitter,C,99.0554,86.955,,9.71019,1.8732,9.06248,1.37881,0.213192,,,,,,0.781068386110457,-3.5251972949878274,0.0,9.46167,1.77069,8.84546,0.916542,0.208975,,,,,,0.6944020903682244,-3.61186359073006,0.0,both
29575,Trey Sweeney,DET,hitter,SS,60.4906,55.0749,,7.25432,1.21306,5.554,0.860439,0.214578,,,,,,0.5281516282590392,-3.778114052839245,0.0,6.65429,1.5642,5.79768,1.1066,0.209478,,,,,,0.5559091373218786,-3.7503565437764057,0.0,both
31184,Luis Guerrero,TBR,pitcher,RP,,,20.3339,,,,,,0.754175,0.0,4.70151,1.44027,17.9499,0.6426357408943059,-3.972778571304134,0.0,,,,,,0.816849,0.0,4.62971,1.41922,18.3876,0.7062898628681066,-3.909124449330333,0.0,both
29547,Ryan Bliss,SEA,hitter,2B,100.804,91.0599,,11.8286,2.26349,9.40905,5.51367,0.216359,,,,,,1.299611235426529,-3.006654445671755,0.0,12.1961,2.0336,7.95334,6.00887,0.213583,,,,,,1.27978768264303,-3.0264779984552543,0.0,both
29524,Bryce Teodosio,LAA,hitter,OF,215.879,198.021,,21.6894,2.8138,16.2828,9.08587,0.20938,,,,,,2.0410236965641007,-2.2652419845341836,0.0,21.2228,2.86018,14.2113,8.35907,0.203734,,,,,,1.8339390298814584,-2.472326651216826,0.0,both
29521,Ryan Loutos,SEA,pitcher,RP,,,15.4362,,,,,,0.719541,0.0,4.48609,1.39388,12.7822,0.5713115051531185,-4.044102807045322,0.0,,,,,,0.565278,0.0,4.711,1.41672,12.4228,0.4664332083036124,-4.148981103894828,0.0,both
28816,Denzer Guzman,LAA,hitter,SS,38.9801,35.791,,3.94027,0.765253,3.68324,0.397331,0.213327,,,,,,0.3015346389334954,-4.004731042164789,0.0,3.80173,1.05215,3.73807,0.580711,0.210818,,,,,,0.3358097360153979,-3.9704559450828865,0.0,both
28312,Coby Mayo,BAL,hitter,1B,210.856,189.05,,24.7273,7.91048,24.6607,1.73357,0.22654,,,,,,2.2924183864629897,-2.0138472946352945,0.0,24.4153,7.75984,24.4053,1.58615,0.22193,,,,,,2.2034279349035533,-2.102837746194731,0.0,both
27789,Shay Whitcomb,HOU,hitter,2B/3B,29.7899,27.5881,,3.45906,1.24271,3.47658,0.272812,0.213196,,,,,,0.31657920614472546,-3.989686474953559,0.0,3.1231,0.910554,3.10203,0.598594,0.207827,,,,,,0.2908614347922722,-4.015404246306012,0.0,both
28080,Jasson Domínguez,NYY,hitter,OF,230.433,205.574,,30.1114,7.08757,24.9873,10.5698,0.242562,,,,,,3.413969823236624,-0.8922958578616602,0.0,30.1678,7.51024,23.688,9.42764,0.238515,,,,,,3.2563646542827636,-1.0499010268155207,0.0,both
28022,Edgar Quero,CHW,hitter,C/DH,428.259,382.463,,41.6346,8.3012,43.8076,0.88646,0.254319,,,,,,3.8241095187516505,-0.4821561623466337,0.0,44.0177,8.38926,42.5639,0.769328,0.252798,,,,,,3.825872139498215,-0.4803935416000691,0.0,both
27984,Jose Corniell,TEX,pitcher,RP,,,16.0758,,,,,,0.73178,0.0414399,4.19183,1.21912,14.9803,0.8034562524745315,-3.811958059723908,0.0,,,,,,0.632881,0.0,4.34442,1.24304,15.7412,0.7487645447000264,-3.8666497674984135,0.0,both
sa3025544,Hagen Smith,CHW,pitcher,SP,,,20.7619,,,,,,0.88372,0.0,4.83574,1.58232,20.5594,0.6050402266264557,-4.010374085571984,0.0,,,,,,1.0,0.0,4.66616,1.44563,15.0,0.6665382998344394,-3.9488760123640008,0.0,both
sa3025569,Tyson Neighbors,BAL,pitcher,RP,,,13.718,,,,,,0.629393,0.0,4.40426,1.34925,13.702,0.6058747540685427,-4.009539558129897,0.0,,,,,,1.0,0.0,4.45135,1.33956,12.0,0.6807421645152996,-3.9346721476831403,0.0,both
27931,Petey Halpin,CLE,hitter,OF,54.6708,50.3377,,5.8568,1.00787,4.83569,0.89805,0.2139,,,,,,0.45139261760444827,-3.854873063493836,0.0,5.28781,1.09466,5.03605,0.889295,0.213706,,,,,,0.4459581463047859,-3.860307534793498,0.0,both
27915,Alejandro Osuna,TEX,hitter,OF,69.6057,61.7131,,8.27682,1.14756,6.52625,2.04251,0.237641,,,,,,0.7643981861981551,-3.541867494900129,0.0,7.926,1.20103,5.95092,2.08459,0.238658,,,,,,0.7463459427347066,-3.5599197383635777,0.0,both
sa3028661,A.J. Causey,ATH,pitcher,RP,,,8.47986,,,,,,0.5947,0.0,4.48407,1.37002,7.15319,0.3930006305789945,-4.222413681619446,0.0,,,,,,1.0,0.0,4.44726,1.36459,11.0,0.6398116300596124,-3.9756026821388275,0.0,both
27889,J.T. Ginn,ATH,pitcher,RP,,,71.1003,,,,,,3.52803,0.0,4.23729,1.31784,66.8531,3.30549245791542,-1.30992185428302,0.0,,,,,,3.26781,0.0,3.9253,1.26949,70.4966,3.649963578986992,-0.9654507332114477,0.0,both
27819,Brandon Young,BAL,pitcher,RP,,,19.9045,,,,,,0.786596,0.0,4.52579,1.31322,17.4622,0.7810185520389443,-3.8343957601594956,0.0,,,,,,1.0,0.0,4.381,1.30697,22.0,1.0228409560974816,-3.5925733561009583,0.0,both
sa3034986,Gage Jump,ATH,pitcher,SP,,,36.9311,,,,,,2.18644,0.0,4.44369,1.34389,31.85,1.650843582656636,-2.964570729541804,0.0,,,,,,2.08108,0.0,4.61075,1.31293,33.8414,1.6719461438347272,-2.9434681683637125,0.0,both
sa3038253,Braden Montgomery,CHW,hitter,OF,127.593,115.695,,12.6526,2.78315,11.8628,1.86624,0.224153,,,,,,1.1150983215311947,-3.1911673595670895,0.0,13.0916,3.16154,12.3841,1.63196,0.224386,,,,,,1.1553778776337706,-3.1508878034645136,0.0,both
31166,Heston Kjerstad,BAL,hitter,OF,60.0435,54.8254,,6.38962,1.74129,6.57848,0.234518,0.229643,,,,,,0.5588972607441917,-3.7473684203540927,0.0,6.24637,1.54356,6.3068,0.32761,0.227808,,,,,,0.5332641069460372,-3.773001574152247,0.0,both
31562,Zach Dezenzo,HOU,hitter,1B/OF,115.45,104.921,,13.2839,3.35269,12.3387,1.30983,0.227566,,,,,,1.168483582475799,-3.137782098622485,0.0,12.5162,3.26963,12.1537,1.51358,0.226578,,,,,,1.1456612436850304,-3.160604437413254,0.0,both
sa3022923,Colt Emerson,SEA,hitter,SS,283.281,253.215,,30.4221,5.16511,28.5432,5.48772,0.235443,,,,,,2.812767734480709,-1.493497946617575,0.0,29.8782,5.43956,28.4453,5.19918,0.239737,,,,,,2.8420182667437364,-1.4642474143545479,0.0,both
sa3011495,Daniel Espino,CLE,pitcher,RP,,,23.0,,,,,,1.0,0.0,4.27259,1.43951,25.0,0.9876990725603383,-3.6277152396381016,0.0,,,,,,1.0,0.0,4.27259,1.43951,25.0,0.9876990725603383,-3.6277152396381016,0.0,both
sa3016264,Jedixson Paez,CHW,pitcher,RP,,,37.4566,,,,,,1.12403,0.0,4.35718,1.31847,30.1685,1.3177632453193124,-3.2976510668791272,0.0,,,,,,1.39604,0.0,3.69067,1.08202,34.9326,2.1307277838318246,-2.4846865283666153,0.0,both
sa3015986,Alexander Alberto,TBR,pitcher,RP,,,11.3339,,,,,,0.267505,0.0,4.82377,1.37564,8.77392,0.29365296057806156,-4.3217613516203786,0.0,,,,,,,,,,,,,,atc
sa3015723,Gabriel Gonzalez,MIN,hitter,OF,52.0164,47.7799,,5.3681,1.02506,5.32218,0.244844,0.262748,,,,,,0.5102623982403143,-3.7960032828579697,0.0,5.65301,0.984506,5.41475,0.595357,0.26158,,,,,,0.5503537235229519,-3.755911957575332,0.0,both
sa3015158,Emiliano Teodo,TEX,pitcher,RP,,,12.9432,,,,,,0.78549,0.0,4.45414,1.47159,13.1239,0.5664938367480118,-4.048920475450428,0.0,,,,,,0.625821,0.0,3.53236,1.26626,14.6601,0.7687351116628747,-3.846679200535565,0.0,both
sa3015070,Ryan Watson,BOS,pitcher,RP,,,25.7935,,,,,,1.11184,0.0,4.32006,1.34844,22.3423,1.0378438579339402,-3.5775704542644995,0.0,,,,,,1.13232,0.0,4.23944,1.29109,24.4813,1.186138075128239,-3.4292762370702006,0.0,both
sa3014860,Evan Reifert,TBR,pitcher,RP,,,9.37241,,,,,,0.66563,0.0,4.12412,1.37025,10.3431,0.5325165017575864,-4.082897810440853,0.0,,,,,,0.0,0.0,4.25027,1.38867,9.0,0.25538262458347083,-4.360031687614969,0.0,both
sa3014738,Adisyn Coffey,CHW,pitcher,RP,,,7.904,,,,,,0.101636,0.0,4.5137,1.40795,6.98626,0.209344566321686,-4.406069745876754,0.0,,,,,,,,,,,,,,atc
sa3014693,Emmanuel Rodriguez,MIN,hitter,OF,71.8147,60.5189,,9.07341,1.61145,7.00009,1.67952,0.21437,,,,,,0.7371787866044586,-3.5690868944938257,0.0,8.84764,1.8124,6.28228,1.79804,0.214003,,,,,,0.7324208108037706,-3.5738448702945136,0.0,both
sa3014550,Marco Raya,MIN,pitcher,RP,,,22.0818,,,,,,0.952005,0.0,4.51668,1.43891,20.0518,0.7920453059473668,-3.823369006251073,0.0,,,,,,0.984749,0.0,4.12059,1.31193,21.6471,1.040855048335962,-3.574559263862478,0.0,both
sa3014480,Carter Baumler,TEX,pitcher,RP,,,41.4665,,,,,,1.5617,0.426177,4.64175,1.4358,36.0266,1.3968306909566233,-3.218583621241817,0.0,,,,,,2.0,0.0,4.6272,1.42844,43.0,1.6526272173741625,-2.9627870948242774,0.0,both
sa3011742,Gavin Collyer,TEX,pitcher,RP,,,15.1708,,,,,,0.510786,0.0,4.92185,1.46501,14.6879,0.45514319317571383,-4.160271119022726,0.0,,,,,,0.685556,0.0,4.11119,1.30305,16.9278,0.7827662660551111,-3.832648046143329,0.0,both
sa3011555,Adam Macko,TOR,pitcher,RP,,,11.2676,,,,,,0.462645,0.0,4.33121,1.42471,10.5224,0.4284180949286831,-4.186996217269757,0.0,,,,,,0.426773,0.0,3.8979,1.28991,12.1047,0.5666198100908066,-4.048794502107633,0.0,both
sa3020735,Cameron Foster,BAL,pitcher,RP,,,22.1845,,,,,,1.50375,0.0,4.53326,1.38927,19.4821,1.0048431634708712,-3.6105711487275687,0.0,,,,,,2.0,0.0,4.4741,1.40072,28.0,1.3894120605092912,-3.226002251689149,0.0,both
sa3010171,Anthony Nunez,BAL,pitcher,RP,,,17.1069,,,,,,1.30179,0.0,4.07059,1.30584,17.996,1.0317983021421173,-3.5836160100563226,0.0,,,,,,2.0,0.0,4.05816,1.30437,27.0,1.5641414555895865,-3.051272856608853,0.0,both
31312,Colton Gordon,HOU,pitcher,RP,,,27.1529,,,,,,1.51616,0.0914104,4.35599,1.2823,24.0741,1.3083770382064284,-3.3070372739920115,0.0,,,,,,0.958859,0.0,4.60724,1.25403,24.153,1.0892427960348092,-3.5261715161636307,0.0,both
sa3009808,Juan Brito,CLE,hitter,2B,114.809,101.207,,12.5117,2.31313,11.5677,1.73695,0.228336,,,,,,1.080751027316029,-3.2255146537822554,0.0,11.8814,2.42475,11.25,1.78802,0.229623,,,,,,1.0707247974151592,-3.235540883683125,0.0,both
sa3009716,Angel Bastardo,TOR,pitcher,RP,,,22.8061,,,,,,1.21443,0.0,4.1677,1.35605,22.1209,1.0814611808498191,-3.5339531313486208,0.0,,,,,,0.950232,0.0,3.69375,1.23383,23.6266,1.2446549874194073,-3.3707593247790326,0.0,both
sa3008046,Peyton Gray,TEX,pitcher,RP,,,17.1569,,,,,,1.27463,0.0,4.22757,1.33198,16.3531,0.9356494501920256,-3.6797648620064143,0.0,,,,,,2.0,0.0,4.20204,1.31037,33.0,1.7346481595672254,-2.8807661526312147,0.0,both
sa3007778,Ryan Weiss,HOU,pitcher,RP,,,77.6088,,,,,,4.58199,0.0,4.30063,1.32093,76.3502,3.8963463225643955,-0.7190679896340444,0.0,,,,,,5.0,0.0,4.20326,1.31484,85.0,4.39722474961418,-0.2181895625842598,0.0,both
sa3007495,Domingo Gonzalez,SEA,pitcher,RP,,,15.3936,,,,,,0.81082,0.0,4.30435,1.35304,14.5068,0.7002004630492853,-3.9152138491491546,0.0,,,,,,0.597067,0.0,3.96983,1.26858,16.1643,0.773789145898746,-3.8416251662996936,0.0,both
sa3005744,Junior Perez,ATH,hitter,OF,43.1613,38.8819,,4.83215,1.3062,4.25095,1.51321,0.204338,,,,,,0.478888404566944,-3.8273772765313403,0.0,4.94227,1.21912,3.91276,1.54047,0.202258,,,,,,0.46263396730221396,-3.8436317137960705,0.0,both
sa3004006,Robinson Ortiz,SEA,pitcher,RP,,,23.992,,,,,,1.12733,0.0,4.16319,1.38228,22.1042,1.0282179340728532,-3.5871963781255864,0.0,,,,,,2.0,0.0,4.20223,1.40087,32.0,1.5718352006931897,-3.04357911150525,0.0,both
sa3002951,Yovanny Cruz,NYY,pitcher,RP,,,12.7946,,,,,,0.820695,0.0,4.98233,1.49189,11.5552,0.4692121337186258,-4.146202178479814,0.0,,,,,,0.635206,0.0,4.24163,1.29675,12.9005,0.6306990810020949,-3.984715231196345,0.0,both
9847,Andrew McCutchen,TEX,hitter,OF,204.701,177.854,,22.1099,5.80036,20.9348,1.08138,0.226217,,,,,,1.8561665302838386,-2.4500991508144456,0.0,22.8599,6.39527,22.6215,1.0394,0.224694,,,,,,1.965234634805803,-2.341031046292481,0.0,both
sa3020737,Jake Bennett,BOS,pitcher,RP,,,17.5293,,,,,,0.882683,0.0,4.41067,1.33949,13.4983,0.6945152170153238,-3.920899095183116,0.0,,,,,,1.0,0.0,4.43676,1.38624,16.0,0.7596815521139976,-3.855732760084442,0.0,both
9774,Christian Vázquez,HOU,hitter,C,115.885,105.918,,10.7682,2.16288,10.3173,0.934509,0.220147,,,,,,0.8499976463730068,-3.4562680347252774,0.0,11.0323,2.32124,10.7779,1.17944,0.222873,,,,,,0.9251178993092273,-3.381147781789057,0.0,both
9241,Starling Marte,KCR,hitter,OF,257.116,233.324,,29.9605,5.61106,26.3694,6.95278,0.256574,,,,,,3.155017011909332,-1.151248669188952,0.0,30.9396,5.70963,26.1234,7.70574,0.259153,,,,,,3.2888476357547196,-1.0174180453435646,0.0,both
9218,Paul Goldschmidt,NYY,hitter,1B,341.042,309.733,,41.4689,10.2538,37.4071,3.86921,0.247159,,,,,,3.886133335524036,-0.42013234557424806,0.0,38.5438,11.7566,39.7195,3.81011,0.243185,,,,,,3.925726311967934,-0.38053936913035,0.0,both
sa3016504,Miguel Ullola,HOU,pitcher,RP,,,14.01,,,,,,1.44934,0.0,3.97852,1.31228,16.3472,1.0242837599056223,-3.5911305522928174,0.0,,,,,,0.594035,0.0,3.82869,1.30534,16.866,0.7748784867876642,-3.8405358254107758,0.0,both
sa3016584,Henry Baez,ATH,pitcher,RP,,,12.4405,,,,,,0.427422,0.0,4.23856,1.36211,10.0491,0.4446277545877991,-4.170786557610641,0.0,,,,,,0.449767,0.0,3.98617,1.29609,11.4765,0.5533239020221873,-4.0620904101762525,0.0,both
sa3016746,Kendry Rojas,MIN,pitcher,RP,,,28.3972,,,,,,1.50572,0.0,4.20913,1.36251,26.5128,1.2980359569953697,-3.3173783552030702,0.0,,,,,,1.09685,0.0,3.71762,1.23505,29.3828,1.5130287843064216,-3.102385527892018,0.0,both
sa3016805,Tanner Murray,CHW,hitter,2B/3B,62.853,58.7902,,6.28002,1.19958,6.02346,0.28544,0.229618,,,,,,0.4962834002528934,-3.8099822808453907,0.0,5.80695,1.1608,5.98597,0.417565,0.230608,,,,,,0.49260761418464194,-3.8136580669136424,0.0,both
sa3020475,Spencer Miles,TOR,pitcher,RP,,,10.2801,,,,,,0.484419,0.0,4.23448,1.34029,10.0667,0.4707248365554973,-4.144689475642942,0.0,,,,,,2.0,0.0,4.2,1.33333,25.0,1.4478353274081373,-3.1675789847903024,0.0,both
sa3020405,John Klein,MIN,pitcher,RP,,,30.297,,,,,,1.49611,0.0,4.53884,1.35987,26.122,1.2105155162349361,-3.4048987959635038,0.0,,,,,,2.0,0.0,4.52726,1.35726,32.0,1.5464059735003652,-3.0690083386980747,0.0,both
sa3020394,Duncan Davitt,CHW,pitcher,RP,,,16.773,,,,,,0.467886,0.0,4.42291,1.32026,13.9684,0.5809516052162252,-4.0344627069822145,0.0,,,,,,1.0,0.0,4.48718,1.31328,21.0,0.968317848539467,-3.647096463658973,0.0,both
sa3020389,Shane Murphy,CHW,pitcher,RP,,,15.5989,,,,,,0.599399,0.0,4.43583,1.28132,11.3059,0.572790536606323,-4.042623775592117,0.0,,,,,,1.0,0.0,4.49058,1.30732,15.0,0.796127434437519,-3.819286877760921,0.0,both
sa3020336,Braden Nett,ATH,pitcher,RP,,,21.3348,,,,,,0.933273,0.0,4.73719,1.50429,17.709,0.6241410696439763,-3.9912732425544637,0.0,,,,,,2.0,0.0,4.72649,1.48612,27.0,1.1767113049795281,-3.438703007218912,0.0,both
sa3020712,Tyler Schweitzer,CHW,pitcher,RP,,,12.7946,,,,,,0.819945,0.0,4.57113,1.40352,9.4643,0.5022088491831104,-4.11320546301533,0.0,,,,,,1.0,0.0,4.62637,1.41907,9.0,0.5379666568861905,-4.077447655312249,0.0,both
sa3020194,Dom Keegan,TBR,hitter,C,68.5681,62.0022,,6.83169,1.83141,7.38872,0.086451,0.225055,,,,,,0.5751629728970691,-3.731102708201215,0.0,6.60479,1.73626,7.67393,0.104989,0.2281,,,,,,0.5804320230547593,-3.725833658043525,0.0,both
sa3019969,Spencer Jones,NYY,hitter,OF,35.9031,32.8484,,4.65526,1.46452,4.32055,1.38802,0.213157,,,,,,0.5010015687740964,-3.805264112324188,0.0,4.19611,1.2486,3.74563,1.0249,0.208761,,,,,,0.40799219760517563,-3.8982734834931088,0.0,both
sa3019774,Joel Hurtado,LAA,pitcher,RP,,,7.01929,,,,,,0.0875505,0.0,4.99313,1.48729,4.78733,0.09381765064142525,-4.521596661557014,0.0,,,,,,0.0,0.0,5.07531,1.50932,6.0,0.05282739663411258,-4.562586915564327,0.0,both
sa3019459,Elmer Rodríguez,NYY,pitcher,RP,,,6.93212,,,,,,0.110332,0.0,3.92278,1.30427,6.4852,0.2651453605131245,-4.350268951685315,0.0,,,,,,0.0,0.0,4.07728,1.32588,5.0,0.1673338388455707,-4.448080473352869,0.0,both
sa3019390,Carlos Lagrange,NYY,pitcher,RP,,,10.0504,,,,,,0.843772,0.0,4.21366,1.37159,10.9717,0.6031823162444419,-4.012231995953998,0.0,,,,,,1.0,0.0,4.33666,1.34923,11.0,0.6558692847476536,-3.9595450274507864,0.0,both
sa3018421,Nelson Rada,LAA,hitter,OF,79.3146,70.1667,,8.53958,0.451031,5.54661,3.70235,0.236551,,,,,,0.840233278416746,-3.466032402681538,0.0,8.81125,0.767577,4.92491,3.90829,0.237117,,,,,,0.8764929541580306,-3.4297727269402536,0.0,both
sa3018298,Walbert Urena,LAA,pitcher,RP,,,26.7016,,,,,,1.40577,0.0,4.78916,1.5113,20.9773,0.8077659329560138,-3.8076483792424263,0.0,,,,,,2.0,0.0,4.91768,1.53923,29.0,1.0396509906839333,-3.575763321514507,0.0,both
sa3018280,Ryan Webb,CLE,pitcher,SP,,,6.94088,,,,,,0.122352,0.0,4.71249,1.41334,5.40555,0.16167826210798356,-4.453736050090456,0.0,,,,,,0.354713,0.0,4.81062,1.39812,5.53195,0.24181798677220032,-4.37359632542624,0.0,both
sa3018253,Ben Kudrna,KCR,pitcher,RP,,,12.2912,,,,,,0.577709,0.0,4.90282,1.47717,9.39359,0.3484597855129542,-4.266954526685486,0.0,,,,,,1.0,0.0,4.79752,1.46941,13.0,0.5768989045832467,-4.0385154076151935,0.0,both
sa3018193,Robby Ahlstrom,TEX,pitcher,RP,,,6.7184,,,,,,0.116751,0.0,4.82421,1.48458,5.68696,0.14168251934360448,-4.473731792854835,0.0,,,,,,0.0,0.0,4.83093,1.48011,7.0,0.12989865438406215,-4.4855156578143776,0.0,both
sa3018178,Franco Aleman,CLE,pitcher,RP,,,15.4855,,,,,,0.801534,0.0,4.11242,1.36173,16.3968,0.7682541276948014,-3.8471601845036387,0.0,,,,,,2.0,0.0,3.98868,1.33221,24.0,1.4486577377850467,-3.166756574413393,0.0,both
sa3018174,Chen Zhong-Ao Zhuang,ATH,pitcher,RP,,,6.36455,,,,,,0.127227,0.0,4.35255,1.26878,5.28238,0.22111982767276422,-4.394294484525676,0.0,,,,,,0.0,0.0,4.34793,1.25951,6.0,0.2102446703554634,-4.405169641842977,0.0,both
sa3018171,Jake Miller,CLE,pitcher,RP,,,9.96202,,,,,,0.70726,0.0,4.62774,1.40829,7.64121,0.41498249740166315,-4.200431814796777,0.0,,,,,,0.347289,0.0,4.37262,1.30543,8.57747,0.3865613705840704,-4.228852941614369,0.0,both
sa3018139,Trenton Denholm,CLE,pitcher,SP,,,9.0,,,,,,1.0,0.0,4.68294,1.37255,6.0,0.4800194024001427,-4.135394909798297,0.0,,,,,,1.0,0.0,4.68294,1.37255,6.0,0.4800194024001427,-4.135394909798297,0.0,both
sa3018117,Tyler Mattison,DET,pitcher,RP,,,8.9091,,,,,,0.666721,0.0,4.62807,1.45402,8.27917,0.40518438744232266,-4.210229924756117,0.0,,,,,,1.0,0.0,4.64217,1.46925,9.0,0.5226636317380116,-4.092750680460428,0.0,both
sa3018096,Ricky Tiedemann,TOR,pitcher,RP,,,17.606,,,,,,0.793375,0.0,4.21217,1.39432,18.5905,0.7934430201824363,-3.821971292016004,0.0,,,,,,1.0,0.0,4.24118,1.37314,16.0,0.8000876167908013,-3.815326695407639,0.0,both
sa3017914,Eric Cerantola,KCR,pitcher,RP,,,12.4236,,,,,,0.645727,0.0,4.4976,1.44441,12.1868,0.5066153323842844,-4.108798979814155,0.0,,,,,,0.49874,0.0,3.94813,1.32997,13.8662,0.6218965152260286,-3.9935177969724114,0.0,both
sa3017876,Tyler Samaniego,BOS,pitcher,RP,,,22.4239,,,,,,1.66266,0.0,4.39838,1.40556,18.9545,1.0509167077943873,-3.5644976044040524,0.0,,,,,,2.0,0.0,4.313,1.41174,27.0,1.387436848318861,-3.227977463879579,0.0,both
sa3017643,Tyler Uberstine,BOS,pitcher,SP,,,8.42847,,,,,,0.0984004,0.0,4.73107,1.36807,7.10357,0.21017344348363318,-4.405240868714807,0.0,,,,,,0.0,0.0,4.6171,1.3666,8.0,0.20986225385816232,-4.405552058340278,0.0,both
sa3017471,Tanner McDougal,CHW,pitcher,RP,,,30.6974,,,,,,1.28967,0.0,4.7121,1.46008,26.362,0.9706534386881174,-3.6447608735103225,0.0,,,,,,2.0,0.0,4.75375,1.46651,41.0,1.483504503848618,-3.131909808349822,0.0,both
sa3017262,Eric Torres,BAL,pitcher,RP,,,5.4834,,,,,,0.0710915,0.0,5.09524,1.55281,5.06382,0.09106357101062865,-4.524350741187812,0.0,,,,,,0.0,0.0,4.9356,1.57113,5.0,0.06144856615053724,-4.553965746047902,0.0,both
11121,Casey Lawrence,SEA,pitcher,SP,,,7.58212,,,,,,0.135464,0.0,5.27455,1.40773,3.8641,0.08757022287683058,-4.52784408932161,0.0,,,,,,0.373681,0.0,6.13682,1.48277,3.87001,0.08960343896278501,-4.525810873235655,0.0,both
sa3020742,Peyton Pallette,CLE,pitcher,RP,,,41.5272,,,,,,1.59135,0.0,4.46505,1.37173,39.3775,1.6093603243472148,-3.0060539878512254,0.0,,,,,,1.40808,0.0,4.15029,1.27579,46.13,2.0172127975297998,-2.59820151466864,0.0,both
7739,Travis d'Arnaud,LAA,hitter,C,221.092,202.584,,21.8797,7.18725,24.6283,0.262312,0.217564,,,,,,1.9019429805599308,-2.404322700538353,0.0,22.4443,7.57604,25.6459,0.678069,0.223604,,,,,,2.088561620288443,-2.217704060809841,0.0,both
31883,Troy Taylor,SEA,pitcher,RP,,,21.1929,,,,,,0.905198,0.00301934,4.44194,1.40526,18.8585,0.7909575751676862,-3.824456737030754,0.0,,,,,,1.0,0.0,4.34672,1.38264,26.0,1.0586575221783345,-3.5567567900201054,0.0,both
31843,Kumar Rocker,TEX,pitcher,SP,,,91.5851,,,,,,4.70545,0.0,4.29845,1.29772,81.0273,4.204499650710302,-0.41091466148813804,0.0,,,,,,4.84519,0.0,4.37495,1.28044,76.5551,4.1386194223379595,-0.47679488986048035,0.0,both
31837,Masataka Yoshida,BOS,hitter,DH/OF,213.302,192.935,,23.8727,4.82602,26.5948,2.38849,0.272094,,,,,,2.5769548390918495,-1.7293108420064347,0.0,23.8453,5.02779,24.6217,1.80203,0.268334,,,,,,2.435655167101512,-1.8706105139967724,0.0,both
26540,Angel Martínez,CLE,hitter,OF,290.781,264.889,,31.9388,6.26698,27.9451,4.89827,0.230914,,,,,,2.813429078006962,-1.4928366030913223,0.0,29.9085,6.37316,27.3158,5.08563,0.229431,,,,,,2.7363267555120596,-1.5699389255862246,0.0,both
12095,Yimi García,TOR,pitcher,RP,,,51.15,,,,,,2.43458,4.62099,3.77558,1.19176,56.1649,3.76382630355756,-0.85158800864088,0.0,,,,,,2.39783,5.0,3.77947,1.11377,56.5625,3.9949796388831533,-0.6204346733152866,0.0,both
31807,Troy Melton,DET,pitcher,RP,,,50.3491,,,,,,2.77212,0.0,3.90853,1.23946,45.2797,2.680258751257816,-1.9351555609406237,0.0,,,,,,3.0,0.0,4.03058,1.2586,47.0,2.725742181291974,-1.8896721309064657,0.0,both
sa3020949,Noah Schultz,CHW,pitcher,SP,,,22.0756,,,,,,1.06702,0.0,4.61762,1.50751,18.1342,0.6924104120787811,-3.923003900119659,0.0,,,,,,1.0,0.0,4.57407,1.43757,20.0,0.7893242130362645,-3.826090099162175,0.0,both
